platform,followers,following,posts,account_age_days,bio_length,profile_pic,verified,external_links,activity_rate,is_fake
other,47006,2273,1366,1080,137,1,0,5,3.6,0
telegram,84171,0,2962,3602,120,1,0,5,4.35,0
facebook,19551,9886,4492,485,241,1,0,6,1.54,0
facebook,40751,456,575,2379,177,1,0,8,2.22,1
other,29405,513,2086,3331,24,0,0,4,1.47,0
telegram,19728,0,4454,2052,12,0,0,2,0.23,0
linkedin,18456,7328,157,1883,187,0,0,4,4.3,0
tiktok,88666,6713,2196,3133,174,1,0,7,3.81,1
instagram,89152,116,4235,1902,110,1,0,3,4.4,0
instagram,14621,9852,2848,1871,279,1,0,6,5.1,1
instagram,81098,6306,3194,1225,68,0,0,3,4.75,1
x,43473,4409,8916,2352,288,0,0,6,0.86,0
telegram,87116,0,3866,1829,212,1,0,7,5.92,1
facebook,7689,4328,2143,1158,278,1,0,1,4.21,0
instagram,53974,5564,1084,2275,95,1,0,5,4.01,0
linkedin,43260,8788,962,2229,132,1,0,2,3.07,0
tiktok,14860,5222,2611,2552,214,1,0,7,3.48,1
x,96008,9913,1690,1075,263,1,0,0,4.86,1
tiktok,34592,2403,2025,1993,53,1,0,8,3.94,1
tiktok,77034,707,346,121,229,0,0,2,3.19,0
tiktok,30844,4642,170,3666,263,0,0,9,2.88,1
instagram,87409,7207,2980,1303,270,0,0,7,1.01,1
linkedin,22582,3055,463,2861,233,1,0,8,1.46,1
tiktok,84981,7319,1939,3471,84,1,0,0,3.86,0
facebook,36375,288,2232,2715,62,1,1,1,5.16,1
x,34928,3017,3566,1228,229,0,0,7,2.95,1
other,13313,4279,3575,2777,200,1,0,4,1.07,0
instagram,65180,2565,3424,1510,142,1,0,2,4.47,0
telegram,2802,0,2877,461,235,0,0,1,4.92,1
x,70192,7147,2010,3421,241,0,0,2,2.72,0
linkedin,20700,9925,341,850,237,0,0,7,3.13,1
tiktok,9745,1177,2074,1262,198,0,0,7,1.37,1
telegram,41335,0,453,2636,44,1,0,8,1.8,1
x,94276,8799,9933,3724,170,0,0,9,0.97,1
tiktok,38247,9595,811,3585,142,0,0,1,1.07,0
instagram,63001,9708,3941,3809,101,1,1,6,5.14,1
x,85192,3948,1600,1251,47,1,0,2,3.78,0
tiktok,38445,8433,985,2148,277,1,0,1,0.5,0
other,58876,112,4842,1360,95,1,0,6,0.13,0
x,86576,3846,149,3680,218,0,0,1,5.16,1
tiktok,37260,6364,1525,3091,18,0,0,4,2.46,0
other,88627,8048,4710,3644,182,0,0,5,1.67,0
linkedin,10352,9489,290,3663,100,1,0,3,1.59,0
facebook,21101,9148,1555,8,223,1,0,0,5.04,1
x,8837,9005,791,3544,250,1,0,4,1.36,0
other,1195,4757,4728,2872,181,0,0,1,3.37,0
telegram,63115,0,3098,1944,237,1,0,9,4.98,1
x,91665,472,3522,2234,242,0,0,2,4.61,1
x,25176,2380,3497,3711,157,0,0,2,2.27,0
other,68178,1523,4102,14,289,1,0,8,5.08,1
x,78210,3549,8159,351,127,1,0,6,3.04,0
instagram,39142,3087,1263,220,234,1,0,2,0.86,0
other,68960,4326,988,3698,19,0,0,6,4.47,0
x,76882,1349,8687,3619,8,1,0,8,2.36,1
telegram,2460,0,209,3599,115,0,0,7,3.63,1
other,80274,2966,380,1852,47,0,0,0,5.48,1
x,95504,9482,8536,3992,224,1,0,1,5.54,1
other,427,245,4094,2914,43,0,0,3,5.44,1
tiktok,1645,9156,287,3055,244,1,0,9,2.51,1
instagram,57676,4445,4836,1193,298,0,0,5,0.16,0
instagram,86813,3665,2376,528,295,1,0,9,0.47,1
telegram,42036,0,860,3464,232,0,0,8,5.18,1
telegram,92944,0,4682,2191,290,0,0,7,3.64,1
instagram,56325,9218,4093,3211,130,1,0,0,2.39,0
x,49323,8972,4953,1504,285,1,0,3,3.43,0
x,78590,3676,3493,2486,47,1,0,2,1.95,0
x,14635,5562,109,3895,240,0,0,3,0.15,0
tiktok,89001,6761,680,3351,208,0,0,5,3.65,0
other,75147,2712,1745,2443,122,0,0,8,3.07,1
other,17106,5866,1042,1593,224,1,0,1,4.81,1
telegram,49107,0,4021,62,13,0,0,3,2.67,0
telegram,24102,0,4107,538,257,0,0,3,0.23,0
other,51786,7290,3560,1879,247,0,0,6,4.84,1
linkedin,21868,7059,520,410,282,1,0,2,1.02,0
instagram,67594,3348,4900,3980,15,0,0,0,4.61,1
linkedin,40686,1455,966,988,84,0,0,1,5.36,1
telegram,75871,0,1850,83,28,0,0,6,1.16,0
linkedin,42790,7667,973,562,3,0,0,0,1.25,1
tiktok,38278,9878,257,253,110,1,0,0,3.13,0
instagram,23519,7868,4831,1960,140,0,0,0,2.38,0
tiktok,37697,9306,2987,2997,293,1,0,1,0.11,0
telegram,50248,0,3417,3245,11,0,0,5,4.07,0
linkedin,14471,7805,738,353,248,1,0,7,4.62,1
facebook,14404,14,3592,2908,123,1,0,2,3.93,0
telegram,9566,0,4078,922,252,0,0,4,2.02,0
telegram,26751,0,4829,805,247,1,0,2,2.31,0
other,88356,2806,2188,2510,152,1,0,4,2.29,0
tiktok,6908,6019,2341,3266,230,1,0,8,1.41,1
telegram,24667,0,523,3131,217,1,0,0,4.91,1
facebook,15522,9436,1044,206,239,1,0,0,2.42,0
telegram,8630,0,4754,3065,218,1,0,8,3.86,1
instagram,40954,6090,554,2146,289,1,0,0,2.81,0
instagram,55063,8265,4309,3784,101,0,0,7,5.95,1
telegram,56091,0,1320,37,97,0,0,5,4.61,1
telegram,48002,0,2824,3856,96,0,0,1,2.35,0
x,97686,6982,5584,1873,291,0,0,2,1.83,0
telegram,55892,0,4797,3337,245,1,0,8,4.11,1
telegram,74090,0,1798,968,266,1,0,8,0.92,1
other,81556,1678,4655,2237,266,1,0,3,4.31,0
facebook,42443,6044,2963,2511,249,0,0,9,3.26,1
telegram,20108,0,1739,3106,132,1,0,4,2.11,0
facebook,77223,3709,919,3064,11,0,0,6,4.85,1
x,23086,9012,8269,2856,190,1,0,7,1.02,1
x,46069,7280,6468,936,54,0,0,1,1.59,0
facebook,11663,8079,4893,3258,196,1,0,1,3.37,0
other,63308,8333,2696,99,272,1,0,7,4.83,1
tiktok,5285,421,41,2185,194,1,0,7,5.36,1
linkedin,2831,4440,527,298,86,0,0,2,5.31,1
telegram,43724,0,3442,3690,297,1,0,4,2.71,0
telegram,93498,0,4430,92,25,1,0,4,3.41,0
instagram,69918,3301,4026,3582,290,0,0,9,0.25,1
tiktok,64265,7381,1108,3899,69,0,0,6,0.96,0
instagram,69715,9443,4163,848,193,1,0,1,5.73,1
linkedin,44551,7767,493,1081,184,0,0,8,1.48,1
other,74387,2573,4688,3430,251,1,0,8,1.26,1
x,64210,402,8160,2596,76,1,0,0,5.83,1
facebook,63027,8078,3312,266,145,0,0,1,3.4,0
linkedin,33374,6069,62,2993,250,1,0,0,1.88,0
instagram,37755,2827,2901,2251,140,1,0,9,4.25,1
facebook,67449,830,1114,274,290,0,0,3,5.44,1
instagram,40878,4742,671,113,164,0,0,7,4.08,1
facebook,16406,4675,1579,2549,278,1,0,1,1.54,0
other,14588,588,35,2430,73,0,0,4,4.89,1
facebook,38533,5804,1549,2908,203,1,0,3,2.6,0
linkedin,43244,8105,391,3207,76,1,0,4,4.54,1
linkedin,5408,5435,969,2644,80,1,0,8,1.86,1
linkedin,9708,8099,632,3329,222,1,0,6,1.5,0
other,21346,5167,2084,1679,14,1,0,3,0.52,0
tiktok,33701,3023,1246,3354,222,1,1,2,5.42,1
facebook,87566,4721,4865,3239,113,0,0,1,3.19,0
facebook,79637,7556,1558,3047,10,0,0,6,3.17,0
instagram,70815,5444,1964,1057,281,1,0,3,1.5,0
telegram,58046,0,1238,748,104,0,0,9,3.89,1
linkedin,37432,1686,898,3835,28,1,0,6,4.99,1
tiktok,85914,4231,484,3231,97,1,0,0,2.21,0
tiktok,25835,9684,2458,2821,94,1,0,0,1.76,0
x,41850,8434,5018,45,77,1,0,0,0.4,0
tiktok,37909,7021,745,1475,77,0,0,2,5.08,1
other,29158,88,3490,2378,3,1,0,0,2.33,0
facebook,51553,8323,3517,3916,293,1,0,8,1.3,1
tiktok,23397,4509,2658,432,57,0,0,9,4.9,1
x,11330,1190,4522,662,27,0,0,6,5.3,1
linkedin,39935,8185,425,177,74,0,0,0,4.14,0
linkedin,17947,717,431,3271,171,1,0,2,3.32,0
tiktok,46221,4922,560,1191,165,1,0,3,5.84,1
instagram,66168,3326,4861,184,135,0,0,8,0.16,1
other,91735,8503,3759,3413,156,1,0,5,3.43,0
linkedin,17984,8002,582,1502,185,0,0,6,1.39,0
linkedin,13141,6385,316,514,137,0,0,7,1.48,1
other,82418,9871,3907,329,173,0,0,3,2.35,0
instagram,6661,1016,1224,3030,171,1,0,0,2.06,0
tiktok,55283,4743,2505,2159,224,0,0,7,3.03,1
other,49088,9028,1622,291,105,1,0,6,0.57,0
linkedin,40994,7623,743,616,4,1,0,1,5.35,1
other,5,3094,292,2156,37,0,0,9,2.76,1
instagram,99270,9868,4218,1836,70,1,0,4,3.51,0
other,96384,5969,4180,918,210,0,0,6,3.12,0
instagram,97898,7820,4814,1061,218,1,0,0,0.93,0
linkedin,49933,8025,684,2737,70,1,0,4,3.42,0
x,77947,7966,6239,2017,279,1,0,6,5.51,1
other,92026,3185,3061,2309,22,0,1,0,4.73,1
tiktok,12454,1759,2237,3281,198,1,0,5,3.63,0
facebook,11517,2215,11,212,151,0,0,0,2.61,0
facebook,13965,8810,2879,302,216,0,0,2,0.39,0
telegram,66098,0,1698,2193,202,1,0,1,0.26,0
tiktok,62814,8303,704,3704,17,0,0,9,1.59,1
instagram,41435,6854,2170,1211,184,0,0,7,3.15,1
x,87594,8630,6863,620,113,1,0,4,0.48,0
other,96299,5412,4246,2822,86,1,0,6,2.57,0
facebook,32322,7928,4789,2006,33,0,0,5,5.64,1
linkedin,44569,9481,521,972,164,0,0,9,1.1,1
instagram,93476,6586,1058,1919,144,1,0,7,3.33,1
x,11179,8125,313,1896,168,1,0,3,5.09,1
tiktok,8271,6356,2365,369,129,0,0,4,3.61,0
telegram,28546,0,2746,2748,215,0,0,0,3.69,0
x,61305,3917,4849,2645,78,0,0,3,4.25,0
linkedin,21296,8964,912,2729,135,0,0,0,4.53,1
linkedin,20767,8648,547,1809,178,1,0,0,2.69,0
tiktok,46901,5474,714,2281,29,1,0,8,1.02,1
tiktok,22597,6025,1283,2475,146,1,0,0,5.75,1
instagram,555,4342,2027,3967,206,1,0,1,4.12,0
facebook,62175,6732,694,3178,284,1,0,0,4.38,0
instagram,47109,8051,537,1160,262,0,0,8,1.22,1
instagram,8520,8115,4255,1635,263,0,0,9,3.38,1
x,595,8395,1823,1567,277,0,0,7,1.97,1
x,70543,8629,8944,3866,285,1,0,6,0.55,0
x,93249,1839,6567,3853,79,0,0,0,3.03,0
linkedin,1224,5778,739,2218,80,1,0,8,4.66,1
tiktok,50701,8157,1549,639,178,0,0,2,5.78,1
tiktok,50643,6628,1392,886,164,1,0,8,2.2,1
facebook,26467,4510,2350,2525,234,1,0,1,5.67,1
other,78183,5311,1068,1970,181,0,0,9,2.48,1
tiktok,66255,7349,2636,3857,104,1,0,5,3.71,0
other,94835,7170,4553,1617,11,0,0,0,4.91,1
other,22580,5521,1505,2883,46,1,0,8,3.58,1
instagram,46022,1070,1372,1772,111,0,0,2,4.01,0
linkedin,35949,2101,266,1950,108,1,0,3,2.91,0
x,38892,3421,1565,2010,169,0,0,9,1.15,1
telegram,67641,0,1688,1710,189,1,0,9,0.52,1
instagram,17600,106,2264,2946,162,1,0,2,4.97,1
tiktok,62257,5901,1208,2712,199,1,0,8,4.43,1
instagram,2387,7544,3914,1518,242,0,0,6,0.19,0
tiktok,16608,8598,137,2380,76,0,0,8,2.33,1
facebook,8043,2353,4651,1382,83,1,0,0,3.7,0
linkedin,42293,7987,873,129,207,1,0,9,2.65,1
other,35380,1076,4431,38,197,0,0,0,5.18,1
other,41277,9818,1322,917,193,1,0,2,4.42,0
instagram,11094,6534,2157,1714,60,0,0,7,3,1
telegram,99279,0,1238,84,256,0,0,5,5.28,1
other,62771,1929,3142,1144,190,0,0,3,5.5,1
tiktok,97423,920,2965,2632,115,1,0,4,2.52,0
telegram,30348,0,3402,2280,130,0,0,1,4.91,1
telegram,58249,0,167,1309,117,1,1,5,1.09,0
other,85097,9699,1605,2900,40,0,0,8,0.57,1
x,2665,5005,6706,3859,43,0,0,1,4.29,0
instagram,66540,8576,1970,354,42,1,0,7,1.19,1
telegram,799,0,3729,1472,259,0,0,5,5.96,1
telegram,17165,0,3117,1208,240,0,0,7,1.09,1
instagram,75839,6230,2589,3765,60,0,0,3,3.28,0
telegram,3736,0,305,2341,115,1,0,6,3.4,0
other,18932,8272,315,632,236,0,0,6,5.85,1
tiktok,86209,3501,440,1897,258,1,0,6,4.09,0
telegram,21658,0,2192,2134,283,0,0,6,0.75,0
x,74221,9838,8756,1240,167,1,1,3,3.87,0
instagram,56892,5251,4934,260,111,0,0,0,1.09,0
facebook,5349,259,255,2236,131,1,0,1,2.09,0
x,34414,2569,6003,1862,43,0,0,0,3.89,0
tiktok,44783,3857,2642,556,213,0,0,3,1.7,0
facebook,17818,5434,2235,3717,26,1,0,4,2.58,0
x,22578,1497,373,954,186,1,0,0,4.53,1
other,89012,804,1386,1312,161,1,0,3,2.83,0
linkedin,49969,254,518,1339,257,0,0,6,0.28,0
other,24485,4629,152,2169,226,0,0,7,4.73,1
x,94910,9368,7387,1942,146,0,0,7,4.58,1
tiktok,74180,67,197,3514,176,0,0,6,3.95,0
linkedin,48346,1327,448,1655,249,0,0,3,2.69,0
telegram,1652,0,3287,949,259,0,0,7,0.19,1
linkedin,47735,1730,96,1694,245,0,0,9,4.6,1
x,36672,6637,1428,3767,191,1,0,8,0.25,1
telegram,67381,0,2492,358,217,0,0,7,2.38,1
other,72572,7444,28,2786,239,1,0,6,3.7,0
instagram,35200,8507,67,140,92,1,1,9,4.67,1
facebook,22061,2006,2927,2436,173,0,0,1,1.08,0
telegram,44989,0,99,573,277,0,0,8,1.07,1
telegram,27949,0,1008,2302,11,1,0,6,2.56,0
linkedin,44656,9067,889,1903,46,1,0,8,4.7,1
linkedin,39167,7627,603,657,34,1,0,7,4.07,1
instagram,28390,1357,2809,3846,228,0,0,0,0.82,0
other,49581,5187,3011,3744,114,0,0,1,3.55,0
instagram,54645,8727,1351,3823,103,1,0,5,2.37,0
instagram,60282,1958,4581,241,142,0,0,8,1.44,1
facebook,16997,4789,254,601,61,0,0,5,1.78,0
other,23227,3602,699,3772,246,1,0,8,3.91,1
other,74967,2398,3946,504,65,1,0,2,0.75,0
tiktok,65451,5169,1162,3800,164,1,0,6,3.61,0
telegram,5190,0,1627,723,71,0,0,7,2.31,1
tiktok,34229,7072,338,1912,157,0,0,5,5.41,1
other,70210,2270,4060,2040,290,1,0,0,2.26,0
instagram,87187,7606,864,1931,221,1,0,3,3.51,0
instagram,15389,9053,4637,3706,277,0,0,0,2.81,0
other,48599,7106,1519,3326,128,1,0,4,0.56,0
instagram,99612,7101,4757,522,251,0,0,4,4.18,0
telegram,40565,0,3226,377,1,0,0,6,0.57,1
tiktok,33529,7765,1417,778,92,0,0,9,1.01,1
other,43794,3075,3019,217,21,1,0,0,1.87,0
facebook,99887,1872,2481,154,239,1,0,2,0.8,0
telegram,73225,0,3958,2129,17,0,0,3,2.62,0
tiktok,83030,2322,1472,3453,77,1,0,3,1.38,0
instagram,30011,2619,995,1956,287,0,0,3,3.66,0
tiktok,8366,3858,1096,3699,45,0,0,1,4.47,0
linkedin,5642,5499,426,617,249,1,0,6,2.26,0
telegram,56901,0,4805,1228,3,1,0,1,4.24,0
instagram,79468,8219,4413,2622,273,0,0,9,5.54,1
linkedin,23823,7694,107,1448,107,0,0,6,2.86,0
linkedin,28675,8187,400,2828,254,0,0,5,4.79,1
telegram,61824,0,976,3475,237,0,0,7,0.8,1
other,90027,3473,3217,1666,156,0,0,7,2.56,1
linkedin,5630,8506,11,2257,141,0,0,7,5.64,1
other,90091,1820,1732,1028,66,1,0,6,1.58,0
other,75060,6920,3703,1690,278,0,0,8,2.84,1
tiktok,46246,7527,2044,1605,184,1,0,7,5.83,1
tiktok,7887,9530,1937,2165,186,1,0,5,5.58,1
linkedin,42426,6751,692,3289,261,1,0,9,5.8,1
facebook,54459,8070,751,2125,259,0,0,2,5.61,1
facebook,21209,8813,126,1836,148,0,0,7,0.2,1
linkedin,49244,1389,948,1789,276,1,0,6,2.29,0
linkedin,42292,3086,914,2858,111,1,0,6,5.3,1
instagram,26016,1533,4671,2105,102,1,0,0,2.52,0
telegram,94042,0,2012,2949,247,1,0,1,4.99,1
tiktok,4960,4161,83,231,165,1,0,4,1.32,0
telegram,1105,0,3810,1090,36,1,0,7,0.84,1
other,30314,8353,4313,2302,235,0,0,0,0.42,0
facebook,5409,1238,340,367,40,0,0,3,5.18,1
other,92098,945,80,2863,137,0,0,4,4.68,1
telegram,34314,0,34,1320,254,1,0,8,0.45,1
telegram,81144,0,18,367,244,0,0,8,0.41,1
other,9001,6089,2521,1563,162,1,0,4,0.56,0
instagram,18642,6396,649,1948,201,0,0,5,1.36,0
linkedin,46255,2579,908,869,128,0,0,7,1.78,1
x,89100,3340,3941,1862,299,1,0,9,2.78,1
tiktok,2801,9326,2590,959,233,0,1,3,5.27,1
linkedin,28039,5416,886,2893,277,0,0,7,2.6,1
instagram,27916,9355,841,132,213,1,0,4,4.66,1
instagram,78108,6731,2671,3421,255,1,0,4,4.22,0
x,39131,4885,6887,2681,131,1,0,4,4.02,0
linkedin,33954,6045,408,3359,224,1,0,9,4.41,1
x,55735,1969,2926,1091,183,1,0,8,3.07,1
other,47650,4809,3259,1159,163,1,0,1,1.38,0
tiktok,6765,9243,2429,2932,129,1,0,7,1.31,1
linkedin,8922,220,282,835,251,1,0,6,3.46,0
telegram,82190,0,62,1928,275,0,0,5,4.74,1
facebook,98971,9013,1705,1895,197,1,0,8,1.87,1
x,38502,6941,9622,3350,22,0,0,6,5.75,1
other,63967,7340,1180,378,205,0,0,1,1.01,0
telegram,76407,0,1132,2408,37,0,0,1,0.22,0
telegram,97427,0,1306,408,82,1,0,0,4.78,1
other,69634,2434,3322,3417,163,1,0,8,4.43,1
other,79858,2333,3985,3423,215,0,0,7,0.46,1
other,9475,9136,1362,3725,171,1,0,4,0.7,0
instagram,75700,2101,3526,2497,294,1,0,0,3.32,0
tiktok,97662,2897,442,2337,248,1,0,1,5.14,1
instagram,10596,5344,3062,705,102,1,0,2,0.17,0
x,16138,256,9102,1269,91,0,0,5,2.28,0
instagram,59004,3726,230,3828,297,0,0,4,5.56,1
linkedin,2677,8083,680,3720,60,0,0,7,3.18,1
x,42968,751,8448,792,82,0,0,8,5.52,1
facebook,84766,3138,2437,3019,41,0,0,8,5.93,1
telegram,70246,0,2057,3147,291,1,0,4,0.59,0
linkedin,27230,3996,554,1907,110,0,0,2,2.8,0
facebook,34189,6172,4068,684,101,1,0,8,3.94,1
linkedin,11472,1946,525,3759,86,1,0,5,2.41,0
x,41964,6959,3819,310,43,1,0,9,0.92,1
x,57265,9818,5496,689,51,0,1,5,2.36,0
tiktok,53149,9979,883,1422,238,1,0,3,1.23,0
x,12683,1872,8912,1313,72,0,0,5,1.69,0
instagram,30177,9514,3924,3629,29,1,0,3,3.52,0
tiktok,37449,9347,987,822,20,0,0,4,1.97,0
other,15858,2215,932,433,21,1,0,2,3.04,0
other,4355,3363,1766,1953,132,0,0,1,2.72,0
instagram,87238,6160,4906,1544,38,0,0,6,1.61,0
linkedin,1202,3247,113,3565,159,1,0,6,0.56,0
telegram,10662,0,4690,2683,172,0,1,4,0.29,0
facebook,50304,6771,2340,1086,169,1,0,4,2.61,0
telegram,62695,0,4936,2333,41,1,1,3,5.73,1
instagram,55420,409,1466,3818,78,1,0,3,3.26,0
tiktok,25287,2045,2082,3948,228,1,0,9,1.71,1
linkedin,18523,4838,425,3279,239,1,0,3,1.35,0
other,80739,635,1299,2510,265,0,0,7,2.03,1
other,86655,6026,2124,319,56,1,0,8,5.72,1
facebook,11036,1020,1615,1744,13,0,0,9,4.82,1
x,61248,33,8244,277,130,0,0,0,4.22,0
tiktok,6654,2120,368,3587,174,0,0,4,4.66,1
other,73166,1638,2397,373,263,0,0,6,3.98,0
instagram,684,3855,2664,204,249,1,0,1,5.55,1
linkedin,46908,1873,714,3900,111,0,0,7,4.57,1
tiktok,37066,3742,2745,2188,118,1,0,3,3.94,0
x,53420,9921,7883,2761,95,0,0,1,1.07,0
other,1949,3205,4823,1418,94,0,0,7,2.78,1
x,20202,8432,5896,60,90,0,0,3,4,0
tiktok,90576,2777,760,3279,86,1,1,2,4.4,0
x,25370,6135,3983,541,15,0,0,7,3.06,1
facebook,60839,9102,3079,3325,293,0,0,2,0.56,0
instagram,46733,3127,2911,3827,80,0,0,1,3.38,0
other,68906,944,4820,2381,78,0,0,1,1.36,0
instagram,69831,9319,4675,2909,184,1,1,9,2.72,1
telegram,70392,0,2622,572,75,1,0,7,4.58,1
instagram,39500,9586,4663,250,35,1,0,0,4.5,0
other,37207,592,4438,1345,70,1,0,3,5.48,1
instagram,28133,8623,4816,2872,150,1,0,1,0.87,0
other,50624,9070,2750,2782,179,1,0,1,4.66,1
other,79834,339,4067,2013,15,1,0,4,1.84,0
linkedin,13464,6329,539,2827,229,1,0,3,3.71,0
linkedin,2413,519,836,827,58,0,0,3,3.54,0
instagram,45073,8323,1170,1298,228,1,0,3,1.93,0
tiktok,97919,4222,1881,3846,212,0,0,8,2.69,1
telegram,48700,0,3345,2544,113,0,0,8,5.45,1
x,39023,4075,8328,926,150,0,0,9,4.27,1
other,98282,654,957,2286,214,0,0,0,5,1
other,82966,7458,1747,3921,244,0,0,6,2.78,0
facebook,12109,1733,3522,2217,143,1,0,8,1.58,1
instagram,10386,4003,421,3390,135,0,0,8,3.97,1
tiktok,5424,9762,151,2221,3,1,0,3,2.76,0
linkedin,8185,3651,176,3181,90,1,0,0,5.1,1
telegram,77198,0,2824,77,62,0,0,7,1.71,1
facebook,40491,2986,527,2379,275,1,0,5,4.02,0
telegram,19333,0,1522,398,26,1,0,5,3.55,0
linkedin,31316,2945,7,1574,48,1,0,9,1.32,1
x,91740,485,5147,2756,249,0,0,6,0.87,0
tiktok,89670,7271,2421,755,0,0,0,9,3.82,1
telegram,16555,0,4960,3170,198,1,0,9,3.31,1
instagram,25594,6174,2944,1543,163,0,0,6,1.2,0
tiktok,1799,1471,1464,534,83,1,0,8,5.6,1
tiktok,440,9867,911,1223,215,0,0,5,2.07,0
linkedin,32524,9947,166,529,222,1,0,2,0.99,0
telegram,28469,0,3112,1720,117,0,1,2,5.56,1
tiktok,72392,4294,986,1312,152,1,0,5,3.59,0
telegram,23466,0,2883,1731,281,1,0,7,3.32,1
linkedin,8030,2260,579,2025,253,0,0,2,2.29,0
tiktok,3811,5468,2544,195,255,1,0,6,2.25,0
facebook,15225,4623,445,3444,135,1,0,3,0.68,0
facebook,71749,7082,1493,2174,1,0,0,8,4.3,1
other,18653,2298,2714,3000,97,1,0,3,5.73,1
instagram,20754,2349,2607,2202,163,1,0,0,2.14,0
other,47096,2972,4604,2828,30,1,0,4,1.16,0
telegram,22658,0,4830,722,175,0,0,5,4.17,0
x,16148,6786,4727,1948,104,1,0,5,5.88,1
other,77518,6883,459,3931,226,1,0,3,2.29,0
x,3925,9666,9819,955,235,0,1,5,3.11,0
facebook,74489,4412,3369,1921,106,0,0,6,1.09,0
other,38174,7229,4738,3055,233,0,1,0,0.19,0
linkedin,48604,4818,32,255,225,1,0,2,1.79,0
x,30653,193,8197,2817,208,0,0,1,0.51,0
other,17522,8106,229,1467,274,1,0,8,0.42,1
telegram,21134,0,268,1704,69,0,0,4,0.12,0
facebook,34764,6348,174,1950,171,1,0,3,0.33,0
x,60746,6538,1469,1362,89,1,0,5,5.69,1
telegram,2892,0,3700,3866,170,0,0,4,3.99,0
tiktok,46971,1378,2638,2203,56,0,0,6,3.54,0
tiktok,27385,2870,1323,418,159,1,0,0,1.96,0
tiktok,18895,8936,2873,3181,153,1,0,8,3.56,1
facebook,21225,497,2983,3030,55,0,0,4,1.84,0
x,69050,2681,8724,3951,235,1,0,3,0.52,0
facebook,21514,8406,4553,1846,35,1,0,5,4.96,1
telegram,35814,0,4853,1931,139,0,0,2,1.09,0
other,83029,695,811,1937,17,1,0,2,1.73,0
x,94369,3015,4470,2207,227,0,1,2,0.67,0
telegram,46566,0,4287,1355,45,1,0,8,4.25,1
x,40667,7676,7536,3017,39,1,0,7,0.1,1
x,70603,5365,5294,2152,137,0,0,1,5.96,1
telegram,88954,0,3343,1700,139,1,0,2,2.27,0
other,32977,7912,1403,2538,286,1,0,4,2.29,0
telegram,23535,0,2031,2308,33,1,0,5,1.51,0
tiktok,56377,253,1565,815,110,0,0,5,4.13,0
linkedin,15836,237,778,3751,204,0,0,8,0.31,1
instagram,58596,8922,1744,2359,146,0,0,9,3.05,1
linkedin,14586,5578,786,1313,282,0,1,1,5.16,1
instagram,67996,5835,2575,1703,24,0,0,4,3.31,0
facebook,28876,1577,3887,2550,154,0,0,6,1.08,0
facebook,55,2892,270,468,180,0,0,2,5.83,1
x,58026,9514,5573,2699,21,1,0,9,2.18,1
other,37117,7812,1403,1847,35,0,0,9,2.2,1
x,9695,9226,4054,2200,137,0,0,3,0.32,0
linkedin,2139,3369,182,2756,37,0,0,6,2.88,0
x,98075,527,9869,1068,65,1,0,2,0.82,0
other,73748,1119,2373,1348,299,1,0,6,1.89,0
other,74570,4373,4466,3443,1,1,0,1,5.89,1
facebook,21236,9052,3713,314,202,0,0,6,0.63,0
facebook,10929,5269,1056,837,69,1,0,4,2.21,0
tiktok,22187,9203,642,3850,133,0,0,4,1.89,0
telegram,59274,0,3984,972,103,0,0,2,5.83,1
tiktok,49527,9795,2120,3288,13,1,0,5,1.06,0
instagram,60531,5245,1605,2037,247,0,1,4,2.24,0
telegram,43032,0,4823,3384,44,1,0,8,4.71,1
x,18676,2412,6057,1079,72,1,0,9,2.8,1
linkedin,6058,9607,920,1864,286,1,0,0,2.33,0
facebook,45913,9751,3904,2493,214,0,0,7,5.06,1
tiktok,11218,2047,1908,2504,103,0,0,0,3.31,0
telegram,79036,0,342,3207,183,1,0,4,3.9,0
x,96090,7660,1446,340,37,0,0,2,3.11,0
instagram,52201,6444,1735,3550,224,0,0,1,5.48,1
tiktok,22564,970,70,1995,265,1,0,1,2.45,0
x,86936,1671,1595,3162,118,1,0,2,2.36,0
other,28804,5789,4925,2141,116,0,0,2,5,1
linkedin,20267,8337,271,2921,31,1,0,8,5.26,1
x,70959,6417,66,121,247,0,0,2,4.34,0
instagram,68950,7285,2204,1905,157,0,0,0,1.86,0
instagram,66940,8992,4191,3427,200,1,0,4,3.72,0
instagram,11640,7704,1129,1660,246,1,0,3,0.82,0
tiktok,80383,8367,2141,1979,123,0,0,4,0.41,0
tiktok,3956,5585,357,3090,137,0,1,8,0.71,1
x,60611,3141,4066,3167,251,0,0,1,5.09,1
facebook,9304,2427,4858,1721,4,1,0,4,0.69,0
tiktok,83608,1110,970,1959,122,0,0,0,1.66,0
other,37622,12,263,2671,124,1,0,5,0.77,0
linkedin,5200,1877,856,2302,264,1,0,0,1.47,0
telegram,50016,0,2679,2667,243,1,0,7,4.95,1
tiktok,20426,872,623,464,66,1,0,7,4.22,1
linkedin,25381,4090,254,3514,138,1,0,0,5.68,1
x,23901,5407,395,1673,93,0,0,4,5.49,1
other,44322,5004,2965,1746,100,0,0,3,0.73,0
instagram,60692,1545,1196,1787,198,0,0,1,3.71,0
other,76215,633,3811,3558,62,1,0,9,3.13,1
telegram,29236,0,3635,2487,153,0,0,0,4.44,0
